0.684722738,0.658879704,0.643370798,0.658957219,0.728666477,0.711588531,0.743212551,0.538080948,0.521208158,0.635711774,0.605087352,0.584070525,0.639241902,0.618671835,0.711336134,0.708634668,0.68798112,0.734479096,0.723009344,0.69911079,0.738486278,0.637167169,0.615730214,0.671291549,0.640583422,0.64230081,0.726423249,0.689841313,0.659304652,0.703410408,0.694078969,0.671175709,0.746762352,0.7369634,0.729615044,0.723312832,0.711142452,0.716533212,0.728531627,0.466560986,0.512670101,0.478629178,0.468242764,0.595131708,0.596368505,0.581360218,0.599480099,0.590689845,0.581744679,0.62935078,0.610006131,0.583347976,0.658702065,0.687505307,0.219245733,0.262029145,0.296459349,0.649036655,0.642162639,0.655369038,0.671117363,0.660128343,0.657163729,0.719123713,0.685926655,0.658765937,0.69482759,0.654707287,0.679794145,0.659245722,0.68698731,0.642127109,0.711384445,0.712621662,0.728042563,0.726096051,0.750159701,0.749368218,0.739921591,0.738760948,0.747007685,0.745141531,0.731360136,0.717626702,0.718791818,0.719808151,0.488091838,0.502502434,0.675874226,0.603326019,0.6065802,0.609394794,0.658356367,0.299541224,0.30255097,0.645750409,0.647992024,0.593790486,0.629461511,0.624795431,0.632740947,0.59844831,0.600459783,0.604351348,0.631170039,0.643015682,0.68145145,0.658137072,0.661725644,0.684660779
0.691446647,0.667833499,0.656801241,0.630416353,0.665490814,0.64229397,0.715549496,0.400293138,0.388484164,0.624685219,0.587451923,0.564069458,0.623284469,0.601497775,0.646439477,0.628371002,0.603353158,0.653430805,0.639280717,0.614006205,0.675933576,0.575703527,0.54945631,0.587993906,0.589782395,0.562643602,0.673089576,0.674251638,0.653920745,0.697732632,0.686641274,0.663506635,0.679471155,0.671204354,0.671302184,0.662167254,0.64129097,0.694466051,0.665352227,0.334827932,0.361500236,0.327063526,0.336644148,0.527952548,0.529775848,0.557705516,0.583155331,0.570290346,0.560789812,0.616447733,0.589723467,0.563156187,0.59893772,0.602618757,0.09745523,0.097531106,0.154113186,0.591847176,0.631049083,0.648481207,0.647983288,0.650415908,0.650834663,0.65931269,0.667586852,0.652831791,0.608316008,0.67779393,0.688479518,0.671081559,0.600390643,0.603358868,0.641850613,0.642773184,0.663987219,0.697041058,0.705848425,0.722333239,0.73837649,0.69667037,0.702105492,0.706876071,0.732405826,0.686196257,0.687104496,0.688409857,0.30900343,0.328045614,0.606455522,0.538789496,0.581459091,0.591043057,0.587574297,0.153917021,0.157518675,0.590152729,0.612529832,0.513141442,0.516494457,0.561187469,0.589453241,0.532474047,0.535273077,0.540469773,0.559517926,0.63043179,0.660671648,0.651913193,0.655719048,0.671978341
0.624213238,0.645027967,0.63592763,0.656800372,0.706629298,0.685970461,0.72558763,0.281140589,0.280935518,0.555667127,0.535857021,0.510213499,0.572057449,0.546008521,0.672703388,0.647032924,0.622383736,0.668965838,0.655597102,0.629701808,0.645545332,0.441099632,0.415085975,0.479411641,0.434350284,0.40335656,0.59445112,0.575135288,0.573965211,0.623570871,0.606909779,0.579704304,0.627619141,0.618805942,0.710756868,0.702993533,0.684964668,0.715712084,0.707535614,0.246421332,0.358029779,0.323424716,0.248049354,0.516486554,0.516164444,0.505789105,0.534333459,0.515395545,0.507752663,0.547247404,0.515667244,0.509777848,0.589328467,0.621521033,0.142913548,0.140779867,0.132805542,0.543106556,0.539324817,0.568032442,0.547129939,0.564885907,0.570924178,0.582904919,0.567803624,0.573193267,0.655484158,0.653268489,0.621390472,0.64687881,0.644427418,0.633701784,0.685510703,0.686642855,0.689240105,0.726051212,0.739459036,0.73088326,0.721194374,0.728843844,0.735954856,0.732127441,0.716062458,0.701291653,0.702580966,0.703226001,0.281748589,0.294713513,0.590464735,0.525128894,0.511116281,0.539946064,0.568617459,0.133745245,0.131477383,0.476764308,0.473828348,0.379499698,0.415216989,0.437047927,0.447628294,0.405914271,0.40955571,0.414280174,0.413041515,0.543053441,0.558895644,0.572270205,0.576613943,0.581151436
0.615179968,0.600699181,0.589922968,0.599858697,0.687176272,0.666269219,0.747262632,0.283894612,0.295719185,0.5481022,0.494486882,0.466995677,0.519785619,0.494163962,0.623503578,0.613072922,0.586416822,0.628753079,0.614531544,0.589953769,0.618518281,0.335066416,0.306596999,0.292104636,0.281897354,0.27586576,0.567469442,0.529462285,0.490791655,0.533663199,0.517959908,0.490109448,0.493630925,0.485339887,0.695859082,0.6854113,0.666278908,0.698723259,0.687936678,0.270073455,0.334089787,0.304438869,0.269162157,0.457407793,0.451497141,0.461438668,0.505121978,0.481974748,0.463866869,0.54443313,0.508220776,0.466085889,0.582630915,0.586070194,0.296354619,0.275775068,0.239970469,0.426478881,0.453423343,0.482524217,0.506672869,0.485618351,0.486520568,0.554455205,0.52249772,0.489468841,0.636011166,0.61291181,0.606748854,0.594239039,0.624241655,0.588090156,0.666481586,0.666810577,0.685681868,0.72922951,0.745943382,0.756526116,0.751866483,0.735803196,0.741806287,0.742528829,0.749588638,0.725265251,0.725985414,0.726559741,0.319658311,0.318627536,0.500961211,0.462333417,0.503052799,0.494257974,0.483037658,0.236603111,0.232902527,0.382785607,0.334444497,0.280792433,0.315947119,0.335623514,0.304400177,0.303258512,0.307350589,0.311310164,0.292983491,0.464994858,0.514400486,0.48821612,0.491516934,0.482901267
0.675824202,0.638699895,0.63437454,0.608127468,0.724515373,0.706547526,0.745239799,0.343344603,0.365192248,0.532464613,0.498317237,0.471467375,0.511280006,0.489787452,0.632510967,0.597859969,0.570585197,0.603243908,0.591997101,0.570205668,0.556612852,0.177164907,0.158223013,0.141533077,0.141642897,0.145334342,0.453931859,0.431614156,0.413029931,0.455909052,0.438836043,0.41005979,0.393028125,0.394471726,0.73514062,0.725740367,0.705719951,0.74783894,0.726821742,0.341172305,0.331922761,0.320622603,0.337834334,0.483708362,0.472597837,0.467292634,0.524779855,0.493055066,0.47032199,0.533807591,0.494358539,0.471584926,0.558830756,0.569931545,0.510350894,0.508494149,0.468717108,0.365640126,0.38379612,0.404916338,0.421504965,0.415518118,0.409319382,0.443919262,0.426512045,0.412087755,0.630730671,0.67197694,0.665609175,0.627261684,0.618314093,0.606999272,0.70628197,0.705834375,0.694568711,0.759634009,0.7633516,0.751907107,0.735289992,0.755956873,0.759677476,0.753947638,0.736190544,0.732080106,0.732953402,0.73243635,0.36215507,0.349269454,0.487600048,0.481806833,0.492213255,0.494606176,0.472884267,0.468042785,0.464050976,0.231600611,0.182810211,0.182229234,0.181524041,0.183980248,0.164942472,0.155887341,0.158287074,0.158860765,0.154235342,0.403113604,0.418903279,0.411072103,0.414082422,0.399282922
0.655626599,0.645231305,0.648659503,0.650929089,0.724132276,0.709787775,0.772677712,0.421531355,0.445079488,0.475093983,0.450483507,0.427351507,0.441281901,0.431943666,0.607783198,0.594188716,0.568072191,0.587609543,0.581924082,0.566047615,0.543290367,0.216296902,0.23762523,0.230193338,0.24931135,0.262098298,0.337911459,0.310877972,0.287777907,0.302859116,0.300957001,0.284254075,0.248303934,0.268089003,0.73758369,0.726621819,0.710834618,0.728885331,0.72668182,0.430890059,0.435358863,0.4439803,0.427465373,0.481723441,0.465341998,0.428631471,0.493010683,0.461423198,0.429266018,0.485676444,0.451747019,0.428462872,0.578483179,0.568452067,0.65500865,0.634411154,0.621473028,0.329572859,0.311780752,0.286108526,0.336228436,0.323292861,0.288074953,0.34413235,0.315596044,0.288384258,0.688198505,0.683192366,0.647023977,0.634844344,0.672534968,0.654164022,0.710684445,0.709986392,0.715460168,0.770704367,0.784964371,0.781527141,0.760708729,0.776001365,0.780664175,0.775317622,0.763771784,0.761472064,0.761971355,0.76148005,0.465029956,0.444336009,0.431267941,0.470010099,0.456959036,0.441871987,0.432379435,0.619497118,0.617143309,0.188353611,0.20965185,0.289386489,0.254658719,0.218042473,0.238300663,0.236915486,0.232743307,0.227729792,0.252762825,0.333542197,0.316602132,0.288773176,0.287760746,0.275504565
0.59661955,0.583721561,0.588963845,0.602517388,0.717339218,0.70343774,0.753823904,0.56211005,0.579329728,0.492731826,0.47123078,0.455407239,0.438189993,0.445174777,0.569679196,0.552438103,0.528456039,0.527355889,0.530528483,0.523730764,0.478840957,0.393947224,0.418530194,0.404860465,0.412560761,0.432465304,0.341153232,0.335712263,0.305923648,0.269688545,0.293454822,0.303054509,0.24686729,0.268365232,0.73653735,0.724758029,0.703680263,0.741220146,0.721448301,0.570792857,0.560351166,0.580595914,0.567447935,0.508642312,0.490421109,0.458694296,0.527780074,0.499925195,0.458641427,0.513986426,0.493283172,0.456672453,0.563401125,0.529166369,0.72647021,0.727049039,0.711393528,0.391150987,0.376805597,0.312617798,0.393521985,0.363837983,0.310444629,0.368114971,0.351290779,0.307600155,0.654344377,0.621811192,0.584760582,0.571965515,0.639295909,0.609456474,0.703928729,0.702084888,0.691590717,0.771397008,0.772789664,0.760031094,0.738692246,0.767774635,0.768763597,0.760769941,0.746769617,0.749275677,0.749551927,0.748235165,0.609050431,0.585798776,0.409095399,0.49207186,0.502555419,0.457270011,0.4240949,0.710122413,0.708157779,0.348398743,0.378902473,0.464836588,0.442197074,0.394487362,0.402339591,0.420724182,0.416451547,0.411559845,0.427696528,0.39121365,0.364407008,0.309331359,0.303321643,0.29959682
0.609014216,0.571023209,0.582816542,0.576304778,0.734714329,0.726637196,0.771596715,0.652429936,0.660459376,0.51349062,0.531089903,0.530836815,0.489334318,0.511582011,0.588003993,0.579865473,0.563464196,0.540659085,0.554924303,0.558176033,0.491821081,0.578230246,0.598868858,0.576795588,0.592020868,0.6071808,0.428353328,0.459877334,0.459077069,0.408532155,0.434876065,0.458482913,0.417205154,0.425555159,0.755410975,0.743823645,0.728375233,0.744921201,0.73956328,0.651264296,0.592648576,0.608839079,0.648826703,0.594114484,0.578335145,0.537864883,0.580576797,0.564723675,0.536319015,0.536950635,0.539120312,0.532868257,0.604275053,0.564658428,0.802328631,0.793604762,0.794921961,0.540729253,0.530097444,0.469168386,0.511679367,0.501833559,0.464787805,0.455449479,0.474626508,0.460841307,0.624421934,0.629034601,0.592637652,0.558328517,0.607508369,0.586381068,0.728030091,0.726181248,0.719233976,0.790755243,0.795818205,0.776947959,0.746954564,0.789849013,0.791551634,0.780098558,0.757153423,0.769613071,0.769812582,0.768239901,0.641441671,0.626461239,0.482377542,0.573843425,0.550275675,0.519633618,0.503729697,0.794481841,0.793056392,0.534115787,0.570756926,0.623744717,0.597426042,0.573817792,0.583501746,0.600306119,0.596723333,0.593613112,0.604484042,0.53171602,0.489709743,0.462768959,0.456737789,0.458604572
0.576915497,0.561393642,0.582780645,0.591741087,0.679983681,0.673182713,0.746152185,0.656975138,0.664582705,0.499292951,0.529521606,0.539150044,0.493222863,0.5179632,0.546778035,0.562633957,0.557954777,0.51710701,0.539006851,0.553068629,0.502023463,0.638113981,0.653511155,0.672109432,0.661286619,0.658561753,0.484675849,0.521464166,0.545058554,0.512484028,0.524352786,0.546611306,0.548759649,0.540742513,0.708940464,0.695091656,0.675771419,0.694352606,0.68631812,0.659071603,0.622775781,0.643146092,0.65742939,0.597845088,0.584785277,0.548206537,0.569054543,0.562912821,0.544934765,0.521945082,0.537552895,0.541070268,0.620501828,0.560079626,0.765031707,0.758205115,0.768471985,0.614244265,0.590592225,0.554961167,0.553601853,0.560800839,0.550298026,0.502041247,0.53022738,0.546752176,0.631702252,0.607941954,0.569367908,0.561640038,0.612394928,0.598136087,0.675149966,0.672366481,0.665862137,0.76765359,0.768232348,0.749332406,0.722933891,0.765536558,0.764129515,0.752137652,0.739234062,0.749401607,0.748988613,0.74699875,0.661200548,0.642935195,0.505838056,0.57714283,0.550309595,0.522175348,0.524971969,0.766764266,0.766288821,0.610745344,0.654137964,0.652620776,0.631010106,0.63184952,0.655915502,0.652976723,0.650766383,0.650281255,0.658309155,0.584329073,0.54075342,0.548354428,0.545100029,0.547873381
0.37623614,0.415036589,0.425702715,0.45547875,0.676669536,0.675528109,0.732771045,0.696583696,0.696436301,0.538891465,0.571706493,0.588317958,0.541661141,0.566165974,0.543562472,0.561130945,0.563455802,0.511915624,0.538724746,0.557785288,0.504397459,0.668291065,0.682393419,0.676818039,0.67578393,0.684328126,0.553813152,0.579094893,0.590424384,0.562578473,0.571097488,0.590609856,0.589353864,0.577323054,0.71184124,0.697948519,0.67864651,0.692228483,0.684894266,0.683035246,0.642197765,0.663110279,0.681517073,0.637076191,0.62270506,0.596356703,0.6080463,0.607278219,0.593201219,0.558733846,0.586778368,0.58963961,0.627344962,0.565117785,0.75220602,0.752059575,0.763900484,0.639959396,0.6305793,0.598043625,0.608949026,0.602839783,0.59415006,0.567467319,0.586232694,0.591412242,0.436525079,0.381854563,0.392221007,0.436073078,0.429326123,0.450554561,0.67784893,0.67442972,0.659433719,0.774504009,0.76707721,0.730709847,0.696287278,0.76749386,0.763615394,0.744473683,0.716772501,0.740211009,0.739658785,0.736765651,0.669664775,0.655652551,0.546555168,0.612934257,0.598465177,0.566540615,0.560862676,0.763195296,0.76214529,0.64360998,0.671121945,0.687262282,0.672236896,0.662508767,0.670693875,0.68307691,0.680815571,0.67995834,0.684486449,0.626665145,0.596822318,0.592529176,0.58959717,0.59015775
