0.728965584,0.716338717,0.755105676,0.744659004,0.736819948,0.752431468,0.743212551,0.724695376,0.739655788,0.735620172,0.527236714,0.483033837,0.538080948,0.521208158,0.618671835,0.598584628,0.666585573,0.65048189,0.723009344,0.69911079,0.729579832,0.722745548,0.347481698,0.321842627,0.382341993,0.364370841,0.637167169,0.615730214,0.640583422,0.64230081,0.694078969,0.671175709,0.7369634,0.693887813,0.716268867,0.710273669,0.723312832,0.711142452,0.728531627,0.711583428,0.735215543,0.717149418,0.743614192,0.718234802,0.748380314,0.719137283,0.464825714,0.486764598,0.495988492,0.466560986,0.478629178,0.468242764,0.596368505,0.581360218,0.590689845,0.581744679,0.610006131,0.583347976,0.679327984,0.683322482,0.678518721,0.685746248,0.69081326,0.687505307,0.262029145,0.296459349,0.298228676,0.300928105,0.315601494,0.303824261,0.553654903,0.59752848,0.602696057,0.599356535,0.634202026,0.601321836,0.642162639,0.655369038,0.660128343,0.657163729,0.685926655,0.658765937,0.719552042,0.72641236,0.728694371,0.735545724,0.71078478,0.711384445,0.712621662,0.728042563,0.738760948,0.747007685,0.745141531,0.731360136,0.717626702,0.718791818,0.719808151,0.715158813,0.488091838,0.502502434,0.514088336,0.524467342,0.465465514,0.748427911,0.746102706,0.467614899,0.471195311,0.503053622,0.603326019,0.6065802,0.609394794,0.658356367,0.584194064,0.582640856,0.586523537,0.63774203,0.683477788,0.699461774,0.712892532,0.731546059,0.684855606,0.686699063,0.690097915,0.710919301,0.280428081,0.306085073,0.329603299,0.368333428,0.299541224,0.30255097,0.308670091,0.348558084,0.71848485,0.752431468,0.593790486,0.629461511,0.624795431,0.632740947,0.59844831,0.600459783,0.604351348,0.631170039,0.651501868,0.68145145,0.682488637,0.705557504,0.65613537,0.658137072,0.661725644,0.684660779
0.667021749,0.648743702,0.684494015,0.678332624,0.670960912,0.723609508,0.715549496,0.695074691,0.737419869,0.733097545,0.346349205,0.353467558,0.400293138,0.388484164,0.601497775,0.574659764,0.591877635,0.574176066,0.639280717,0.614006205,0.667701197,0.633945524,0.190625282,0.162785849,0.159690599,0.129131858,0.575703527,0.54945631,0.589782395,0.562643602,0.686641274,0.663506635,0.671204354,0.675394112,0.653058573,0.639758618,0.662167254,0.64129097,0.665352227,0.642168643,0.691743919,0.686954156,0.699685929,0.686637013,0.703795888,0.687386336,0.326957629,0.301880458,0.31949575,0.334827932,0.327063526,0.336644148,0.529775848,0.557705516,0.570290346,0.560789812,0.589723467,0.563156187,0.598651762,0.599596508,0.618802187,0.600901765,0.62783569,0.602618757,0.097531106,0.154113186,0.118932459,0.15572538,0.14676206,0.159005703,0.510808946,0.531711759,0.523369542,0.533887392,0.526866797,0.536313285,0.631049083,0.648481207,0.650415908,0.650834663,0.667586852,0.652831791,0.65856559,0.664463952,0.664276869,0.671420589,0.640541799,0.641850613,0.642773184,0.663987219,0.69667037,0.702105492,0.706876071,0.732405826,0.686196257,0.687104496,0.688409857,0.716938421,0.30900343,0.328045614,0.338066078,0.394495683,0.333266131,0.721170461,0.706976715,0.336131799,0.340559857,0.374884147,0.538789496,0.581459091,0.591043057,0.587574297,0.556969983,0.562147217,0.565830899,0.565446356,0.606833175,0.619058427,0.632087293,0.651208094,0.599791104,0.601929191,0.60545348,0.627843692,0.112852296,0.13395203,0.181814933,0.182049043,0.153917021,0.157518675,0.163110136,0.145236977,0.694599554,0.723609508,0.513141442,0.516494457,0.561187469,0.589453241,0.532474047,0.535273077,0.540469773,0.559517926,0.642488191,0.660671648,0.676311933,0.695500482,0.649959798,0.651913193,0.655719048,0.671978341
0.707731083,0.69270183,0.70552143,0.698932153,0.693311103,0.731964225,0.72558763,0.705573303,0.712415107,0.713187939,0.296137598,0.259635157,0.281140589,0.280935518,0.546008521,0.520953572,0.565092392,0.549663425,0.655597102,0.629701808,0.637868411,0.635530854,0.102375657,0.117556893,0.100811088,0.108000533,0.441099632,0.415085975,0.434350284,0.40335656,0.606909779,0.579704304,0.618805942,0.576600115,0.69445118,0.68365508,0.702993533,0.684964668,0.707535614,0.685742648,0.724399547,0.698639972,0.733042619,0.702009978,0.737109452,0.702749063,0.255874378,0.258125226,0.289892647,0.246421332,0.323424716,0.248049354,0.516164444,0.505789105,0.515395545,0.507752663,0.515667244,0.509777848,0.613701578,0.61687527,0.632226638,0.619325918,0.64914387,0.621521033,0.140779867,0.132805542,0.10160449,0.132450347,0.096570927,0.131701873,0.364686897,0.403392422,0.396023406,0.407726393,0.424731733,0.410816393,0.539324817,0.568032442,0.564885907,0.570924178,0.567803624,0.573193267,0.698748253,0.706130678,0.705080242,0.710466901,0.68445485,0.685510703,0.686642855,0.689240105,0.728843844,0.735954856,0.732127441,0.716062458,0.701291653,0.702580966,0.703226001,0.701063126,0.281748589,0.294713513,0.291582966,0.284122188,0.244981929,0.733646238,0.734380438,0.247594019,0.249430352,0.274886936,0.525128894,0.511116281,0.539946064,0.568617459,0.507291021,0.509048304,0.512890772,0.547900163,0.621716223,0.637907157,0.649809535,0.656071142,0.618283683,0.620550107,0.62361687,0.633976748,0.122610157,0.095054406,0.10749668,0.091646672,0.133745245,0.131477383,0.129125688,0.102082254,0.716658135,0.731964225,0.379499698,0.415216989,0.437047927,0.447628294,0.405914271,0.40955571,0.414280174,0.413041515,0.552888994,0.558895644,0.600448349,0.607273283,0.569426553,0.572270205,0.576613943,0.581151436
0.681530898,0.669327086,0.688169562,0.686085159,0.684681495,0.753168894,0.747262632,0.731328334,0.742277617,0.742912704,0.299399279,0.277807298,0.283894612,0.295719185,0.494163962,0.470837527,0.470526984,0.460439152,0.614531544,0.589953769,0.615002633,0.586908467,0.21261899,0.239410834,0.265378876,0.281498996,0.335066416,0.306596999,0.281897354,0.27586576,0.517959908,0.490109448,0.485339887,0.471376774,0.676944369,0.665141193,0.6854113,0.666278908,0.687936678,0.666524565,0.731481379,0.727000777,0.739383952,0.725596752,0.74267347,0.726192426,0.303853085,0.285286256,0.320540127,0.270073455,0.304438869,0.269162157,0.451497141,0.461438668,0.481974748,0.463866869,0.508220776,0.466085889,0.581170545,0.582183919,0.59003852,0.584416885,0.598347251,0.586070194,0.275775068,0.239970469,0.247924845,0.234755729,0.222634954,0.231794539,0.241755103,0.301284161,0.296664958,0.305274585,0.32634044,0.308892917,0.453423343,0.482524217,0.485618351,0.486520568,0.52249772,0.489468841,0.682001618,0.687417771,0.685150233,0.679871232,0.665759964,0.666481586,0.666810577,0.685681868,0.735803196,0.741806287,0.742528829,0.749588638,0.725265251,0.725985414,0.726559741,0.738124116,0.319658311,0.318627536,0.29813832,0.286983812,0.269885716,0.756453959,0.743845491,0.27001283,0.268804912,0.289866282,0.462333417,0.503052799,0.494257974,0.483037658,0.463030011,0.465234315,0.467467368,0.464805132,0.588766946,0.60505264,0.614682877,0.611862751,0.583152142,0.585494386,0.587912258,0.591668904,0.255796884,0.234683253,0.204650966,0.23931014,0.236603111,0.232902527,0.230192145,0.262059193,0.69713608,0.753168894,0.280792433,0.315947119,0.335623514,0.304400177,0.303258512,0.307350589,0.311310164,0.292983491,0.471845036,0.514400486,0.516502925,0.509198669,0.484913746,0.48821612,0.491516934,0.482901267
0.718953918,0.707334343,0.690279109,0.690673567,0.691452522,0.746890052,0.745239799,0.730226366,0.71975069,0.726749263,0.316901051,0.345012571,0.343344603,0.365192248,0.489787452,0.471307689,0.457378346,0.455961932,0.591997101,0.570205668,0.557996847,0.558521821,0.44612955,0.472444769,0.496758183,0.514274967,0.177164907,0.158223013,0.141642897,0.145334342,0.438836043,0.41005979,0.394471726,0.383682168,0.718399059,0.704363082,0.725740367,0.705719951,0.726821742,0.706400145,0.751760089,0.729394871,0.758347134,0.732585418,0.759701021,0.73289242,0.380926227,0.329744097,0.356668836,0.341172305,0.320622603,0.337834334,0.472597837,0.467292634,0.493055066,0.47032199,0.494358539,0.471584926,0.571886612,0.565820978,0.598834634,0.568111342,0.610082503,0.569931545,0.508494149,0.468717108,0.476376364,0.465950723,0.45226135,0.462934396,0.179973723,0.154839782,0.186280524,0.157168533,0.181598769,0.158317619,0.38379612,0.404916338,0.415518118,0.409319382,0.426512045,0.412087755,0.722658708,0.72730708,0.720423158,0.711581961,0.705198338,0.70628197,0.705834375,0.694568711,0.755956873,0.759677476,0.753947638,0.736190544,0.732080106,0.732953402,0.73243635,0.727130112,0.36215507,0.349269454,0.317865216,0.338975722,0.342232228,0.757715803,0.75756791,0.339743866,0.336377269,0.357851544,0.481806833,0.492213255,0.494606176,0.472884267,0.467519619,0.471391378,0.471528769,0.463754172,0.582194911,0.594671335,0.595797073,0.582175038,0.567030187,0.569274493,0.570214163,0.566077704,0.491409587,0.462393734,0.436445425,0.469908575,0.468042785,0.464050976,0.461159861,0.494820758,0.745570902,0.746890052,0.182229234,0.181524041,0.183980248,0.164942472,0.155887341,0.158287074,0.158860765,0.154235342,0.401826778,0.418903279,0.442871762,0.423432184,0.407487218,0.411072103,0.414082422,0.399282922
0.712320298,0.709135709,0.699470632,0.703631032,0.70985383,0.774238886,0.772677712,0.762613467,0.746278938,0.753590535,0.403448686,0.431313037,0.421531355,0.445079488,0.431943666,0.427653814,0.415652417,0.428780844,0.581924082,0.566047615,0.55328024,0.550046632,0.605594232,0.625023397,0.630309235,0.638608743,0.216296902,0.23762523,0.24931135,0.262098298,0.300957001,0.284254075,0.268089003,0.261421077,0.720872918,0.710252425,0.726621819,0.710834618,0.72668182,0.710387662,0.772582808,0.762355855,0.779077694,0.76171631,0.780322159,0.761966232,0.470945027,0.42744489,0.455911724,0.430890059,0.4439803,0.427465373,0.465341998,0.428631471,0.461423198,0.429266018,0.451747019,0.428462872,0.577813108,0.565423325,0.584093408,0.567774057,0.588135711,0.568452067,0.634411154,0.621473028,0.604688884,0.618375002,0.593111692,0.616442304,0.321042678,0.239437434,0.275640926,0.234877059,0.240232549,0.230521215,0.311780752,0.286108526,0.323292861,0.288074953,0.315596044,0.288384258,0.724330779,0.727419275,0.72063976,0.706204792,0.7106495,0.710684445,0.709986392,0.715460168,0.776001365,0.780664175,0.775317622,0.763771784,0.761472064,0.761971355,0.76148005,0.758112592,0.465029956,0.444336009,0.405783707,0.415723017,0.4322655,0.784726737,0.778449027,0.429203401,0.424862045,0.440936449,0.470010099,0.456959036,0.441871987,0.432379435,0.430110654,0.42931563,0.426998545,0.437074571,0.584254438,0.596075697,0.589708863,0.567510283,0.566851043,0.568464764,0.567995925,0.55985786,0.621812245,0.598350991,0.595276537,0.619462848,0.619497118,0.617143309,0.616212793,0.630475595,0.724945469,0.774238886,0.289386489,0.254658719,0.218042473,0.238300663,0.236915486,0.232743307,0.227729792,0.252762825,0.317451519,0.316602132,0.313366055,0.280057689,0.287112929,0.288773176,0.287760746,0.275504565
0.705328918,0.700579952,0.667523293,0.676243175,0.685078621,0.750250399,0.753823904,0.745220546,0.721044195,0.734667292,0.561424816,0.570424624,0.56211005,0.579329728,0.445174777,0.45202589,0.410522571,0.431647749,0.530528483,0.523730764,0.498236219,0.505441317,0.695118209,0.711578799,0.720112434,0.729011459,0.393947224,0.418530194,0.412560761,0.432465304,0.293454822,0.303054509,0.268365232,0.292280506,0.719576994,0.702642282,0.724758029,0.703680263,0.721448301,0.703717603,0.764211898,0.748014936,0.768887127,0.749470788,0.767308369,0.749256458,0.606878078,0.586919022,0.597815299,0.570792857,0.580595914,0.567447935,0.490421109,0.458694296,0.499925195,0.458641427,0.493283172,0.456672453,0.554771855,0.52855248,0.56671959,0.529601736,0.561449359,0.529166369,0.727049039,0.711393528,0.718414112,0.70910653,0.703579003,0.707612686,0.473939761,0.422958225,0.450413895,0.418535302,0.426634699,0.414666208,0.376805597,0.312617798,0.363837983,0.310444629,0.351290779,0.307600155,0.723327247,0.724195897,0.711161513,0.693165581,0.703323154,0.703928729,0.702084888,0.691590717,0.767774635,0.768763597,0.760769941,0.746769617,0.749275677,0.749551927,0.748235165,0.744346285,0.609050431,0.585798776,0.558226661,0.555185347,0.572520735,0.767649639,0.765301836,0.568977169,0.565148566,0.576389413,0.49207186,0.502555419,0.457270011,0.4240949,0.458999793,0.457994713,0.452939102,0.439594793,0.561164527,0.563314616,0.543076224,0.514983536,0.529165967,0.529784167,0.527028135,0.516829607,0.718161931,0.709931465,0.69036616,0.709977515,0.710122413,0.708157779,0.706771755,0.725352989,0.734457973,0.750250399,0.464836588,0.442197074,0.394487362,0.402339591,0.420724182,0.416451547,0.411559845,0.427696528,0.370292951,0.364407008,0.308344957,0.27965636,0.311558353,0.309331359,0.303321643,0.29959682
0.719857635,0.724151159,0.687601761,0.699017003,0.712159521,0.766775098,0.771596715,0.76656791,0.730802005,0.74592545,0.62872204,0.653242376,0.652429936,0.660459376,0.511582011,0.528763118,0.497795034,0.519424344,0.554924303,0.558176033,0.515727946,0.539429099,0.783527854,0.79669663,0.79777516,0.802618997,0.578230246,0.598868858,0.592020868,0.6071808,0.434876065,0.458482913,0.425555159,0.455320695,0.74138226,0.728154529,0.743823645,0.728375233,0.73956328,0.727440238,0.786988951,0.769048094,0.791522801,0.769733548,0.789644964,0.769540082,0.659546044,0.647029222,0.63323774,0.651264296,0.608839079,0.648826703,0.578335145,0.537864883,0.564723675,0.536319015,0.539120312,0.532868257,0.599629596,0.565701454,0.603989147,0.566138279,0.594160047,0.564658428,0.793604762,0.794921961,0.772147785,0.793788842,0.767702323,0.792861354,0.638050076,0.602840241,0.609213642,0.598473831,0.587863147,0.595519354,0.530097444,0.469168386,0.501833559,0.464787805,0.474626508,0.460841307,0.743286269,0.742557861,0.72926002,0.711263308,0.728444637,0.728030091,0.726181248,0.719233976,0.789849013,0.791551634,0.780098558,0.757153423,0.769613071,0.769812582,0.768239901,0.757231453,0.641441671,0.626461239,0.621882886,0.646019564,0.652474841,0.784654898,0.78525829,0.649843194,0.648910692,0.658575553,0.573843425,0.550275675,0.519633618,0.503729697,0.536595931,0.534793001,0.529396761,0.52562001,0.602388448,0.598097683,0.56774846,0.537824386,0.566391993,0.565725337,0.561231095,0.549663691,0.785255054,0.768233984,0.775811834,0.790437325,0.794481841,0.793056392,0.792929928,0.798252496,0.737260667,0.766775098,0.623744717,0.597426042,0.573817792,0.583501746,0.600306119,0.596723333,0.593613112,0.604484042,0.515900644,0.489709743,0.442426625,0.434153329,0.466902667,0.462768959,0.456737789,0.458604572
0.661655131,0.668815131,0.625137253,0.641269316,0.657173943,0.7359944,0.746152185,0.744342008,0.706266334,0.72636194,0.640383561,0.660158721,0.656975138,0.664582705,0.5179632,0.539371146,0.522768686,0.53892392,0.539006851,0.553068629,0.521847083,0.535560853,0.761706813,0.770379238,0.773439388,0.774545839,0.638113981,0.653511155,0.661286619,0.658561753,0.524352786,0.546611306,0.540742513,0.545040074,0.694327298,0.675809745,0.695091656,0.675771419,0.68631812,0.674306522,0.763081193,0.749634145,0.76570689,0.74928602,0.760863919,0.748348358,0.668333892,0.658100325,0.6515558,0.659071603,0.643146092,0.65742939,0.584785277,0.548206537,0.562912821,0.544934765,0.537552895,0.541070268,0.600430134,0.564780242,0.588120632,0.563391921,0.567914203,0.560079626,0.758205115,0.768471985,0.749430838,0.766633318,0.748010131,0.766242162,0.672236989,0.654830064,0.64302373,0.6519649,0.626677172,0.649985211,0.590592225,0.554961167,0.560800839,0.550298026,0.53022738,0.546752176,0.696150333,0.691625369,0.673046972,0.650776025,0.675953553,0.675149966,0.672366481,0.665862137,0.765536558,0.764129515,0.752137652,0.739234062,0.749401607,0.748988613,0.74699875,0.743111436,0.661200548,0.642935195,0.635346058,0.651920541,0.660012962,0.758755453,0.75743685,0.65799876,0.657095299,0.664027461,0.57714283,0.550309595,0.522175348,0.524971969,0.547429239,0.543007527,0.538830251,0.544340196,0.597571298,0.58510104,0.551364538,0.5273551,0.564237426,0.561983293,0.55686592,0.546209457,0.751802577,0.747661521,0.754713216,0.770586631,0.766764266,0.766288821,0.767205283,0.774204489,0.682257086,0.7359944,0.652620776,0.631010106,0.63184952,0.655915502,0.652976723,0.650766383,0.650281255,0.658309155,0.574298286,0.54075342,0.524465977,0.530052772,0.552028354,0.548354428,0.545100029,0.547873381
0.658729609,0.671382667,0.614238331,0.632543752,0.650922285,0.717602098,0.732771045,0.732854865,0.681257819,0.705156722,0.684345767,0.687761728,0.696583696,0.696436301,0.566165974,0.587143524,0.561931923,0.573578449,0.538724746,0.557785288,0.517959461,0.540793341,0.758033284,0.766575853,0.778223149,0.778072203,0.668291065,0.682393419,0.67578393,0.684328126,0.571097488,0.590609856,0.577323054,0.587020219,0.70136257,0.679077725,0.697948519,0.67864651,0.684894266,0.676748637,0.765335864,0.738851297,0.766591898,0.739980227,0.75876224,0.738959625,0.675236072,0.694568007,0.660407269,0.683035246,0.663110279,0.681517073,0.62270506,0.596356703,0.607278219,0.593201219,0.586778368,0.58963961,0.613768322,0.570975686,0.605898539,0.568634879,0.580360899,0.565117785,0.752059575,0.763900484,0.73906676,0.762701139,0.738751516,0.762235129,0.691935639,0.684750314,0.675995648,0.68190756,0.666887458,0.680316595,0.6305793,0.598043625,0.602839783,0.59415006,0.586232694,0.591412242,0.701060753,0.692262227,0.66903897,0.649146493,0.679108607,0.67784893,0.67442972,0.659433719,0.76749386,0.763615394,0.744473683,0.716772501,0.740211009,0.739658785,0.736765651,0.72242469,0.669664775,0.655652551,0.671360491,0.688262369,0.684059423,0.743809695,0.752015003,0.681853015,0.68302051,0.693574137,0.612934257,0.598465177,0.566540615,0.560862676,0.594547928,0.591257061,0.587210233,0.578057799,0.610217123,0.588780977,0.548919735,0.529704101,0.570095503,0.566971952,0.561026067,0.550190396,0.742559143,0.73624574,0.748557722,0.76982405,0.763195296,0.76214529,0.763317255,0.774907109,0.67706013,0.717602098,0.687262282,0.672236896,0.662508767,0.670693875,0.68307691,0.680815571,0.67995834,0.684486449,0.616738194,0.596822318,0.569085225,0.576416309,0.595812465,0.592529176,0.58959717,0.59015775
